175,67.1,0,0,0,0.5,93,Refilwe Mokoena,refilwe.mokoena93@company.co.za,Compliance,Specialist,Johannesburg,Contractor,2022-10-08 00:00:00.0000000,On Leave,110,19,4,2024,April,16,20,Account Lockout v1,Phishing,81,Zero Trust Fundamentals Advanced,Compliance,Advanced,15,96,Brute Force,Medium,Repeated login attempts to guess passwords.
176,94.4,1,0,0,0.3,115,Sanele Nxumalo,sanele.nxumalo115@company.co.za,Compliance,Advisor,Pretoria,Full-Time,2023-04-25 00:00:00.0000000,Active,52,21,2,2024,February,8,16,Data Export - Manual,Incident,18,Mobile Device Security Refresher,Policy,Beginner,20,97,DDoS,Critical,Overwhelming system resources to cause downtime.
177,71.3,1,0,0,0.38,18,Ntombi Hadebe,ntombi.hadebe18@company.co.za,Operations,Developer,Pretoria,Full-Time,2021-10-28 00:00:00.0000000,Inactive,127,6,5,2024,May,19,11,Training Completed v1,Training,36,Secure Browsing Refresher,Policy,Advanced,90,83,Man-in-the-Middle,Critical,Intercepting communications between two parties.
178,47.4,0,0,0,0.36,89,Sipho Davis,sipho.davis89@company.co.za,IT,Specialist,Durban,Full-Time,2021-06-26 00:00:00.0000000,Active,14,14,1,2024,January,2,27,Quiz Attempt v1,Compliance,85,Data Privacy Essentials,Policy,Intermediate,60,39,SQL Injection,Low,Injecting malicious SQL queries into input fields.
179,66.2,0,0,0,0.37,7,Sipho Brown,sipho.brown7@company.co.za,Engineering,Developer,Johannesburg,Intern,2018-06-11 00:00:00.0000000,Inactive,123,2,5,2024,May,18,15,Policy Acknowledgement - Tracked,Authentication,64,Mobile Device Security 301,Compliance,Advanced,90,50,Insider Threat,Medium,Threat originating from within the organization.
18,34.7,0,1,0,0.43,50,Zanele Ndlovu,zanele.ndlovu50@company.co.za,Operations,Developer,Polokwane,Contractor,2023-01-29 00:00:00.0000000,Active,291,17,10,2024,October,42,20,Account Lockout v1,Phishing,5,Secure Browsing Advanced,Technical,Beginner,15,78,Malware,Critical,Unauthorized software causing damage or disruption.
180,46.9,0,0,1,0.9,2,David Mokoena,david.mokoena2@company.co.za,Compliance,Consultant,Pretoria,Full-Time,2018-07-11 00:00:00.0000000,Active,185,3,7,2024,July,27,50,Password Reset - Tracked,Authentication,41,Ransomware Awareness 201,Awareness,Intermediate,90,17,Ransomware,High,Malicious software encrypting files for ransom.
181,90.3,1,0,1,0.71,98,Maria Khumalo,maria.khumalo98@company.co.za,Legal,Specialist,Johannesburg,Contractor,2022-12-11 00:00:00.0000000,Active,242,29,8,2024,August,35,3,Account Lockout v1,Compliance,99,Data Privacy 101,Awareness,Beginner,15,10,Zero-Day Exploit,Critical,Exploiting unknown software vulnerability.
182,71.1,1,0,1,0.93,102,Zanele Mkhize,zanele.mkhize102@company.co.za,Sales,Administrator,East London,Part-Time,2021-11-15 00:00:00.0000000,Active,204,22,7,2024,July,30,81,Quiz Attempt v3,Phishing,65,Secure Browsing 201,Compliance,Advanced,25,37,DDoS,Medium,Overwhelming system resources to cause downtime.
183,79.9,1,1,0,0.48,52,Nokwanda Zulu,nokwanda.zulu52@company.co.za,Engineering,Developer,Nelspruit,Full-Time,2018-08-18 00:00:00.0000000,Active,43,12,2,2024,February,7,69,File Download v3,Incident,82,Ransomware Awareness Essentials,Technical,Advanced,30,69,SQL Injection,High,Injecting malicious SQL queries into input fields.
184,73.1,1,0,1,0.56,27,Khosi Sithole,khosi.sithole27@company.co.za,Marketing,Specialist,Johannesburg,Contractor,2018-02-13 00:00:00.0000000,Inactive,80,20,3,2024,March,12,51,Quiz Attempt - Manual,Access,69,Data Privacy 101,Technical,Intermediate,60,42,Data Exfiltration,Medium,Unauthorized transfer of sensitive data outside the org.
185,71.1,1,1,0,0.68,83,Sanele Cele,sanele.cele83@company.co.za,IT,Consultant,Bloemfontein,Intern,2022-01-23 00:00:00.0000000,Active,34,3,2,2024,February,5,56,Password Reset v1,Authentication,40,Phishing Awareness Refresher,Compliance,Intermediate,90,90,Smishing,High,SMS-based phishing targeting mobile users.
186,81.1,1,1,0,0.15,12,Gugu Khumalo,gugu.khumalo12@company.co.za,Procurement,Specialist,Bloemfontein,Full-Time,2019-04-15 00:00:00.0000000,Active,223,10,8,2024,August,32,79,Password Reset - Manual,Phishing,15,Password Security Essentials,Behavioral,Beginner,60,59,Vishing,Medium,Voice-based phishing using phone calls.
187,72.6,1,0,0,0.77,16,Siyanda Hadebe,siyanda.hadebe16@company.co.za,Engineering,Manager,Pretoria,Full-Time,2018-11-10 00:00:00.0000000,On Leave,7,7,1,2024,January,1,90,Training Completed v1,Compliance,91,Secure Browsing Advanced,Technical,Beginner,30,18,Malware,High,Unauthorized software causing damage or disruption.
188,30.8,0,0,1,0.57,106,Ayanda Brown,ayanda.brown106@company.co.za,Marketing,Coordinator,Johannesburg,Part-Time,2019-01-28 00:00:00.0000000,Active,133,12,5,2024,May,19,17,Account Lockout v2,Compliance,22,Incident Reporting Advanced,Awareness,Advanced,30,48,Malware,High,Unauthorized software causing damage or disruption.
189,82.5,1,1,0,0.76,16,Siyanda Hadebe,siyanda.hadebe16@company.co.za,Engineering,Manager,Pretoria,Full-Time,2018-11-10 00:00:00.0000000,On Leave,16,16,1,2024,January,3,35,Policy Acknowledgement - Manual,Incident,43,Ransomware Awareness 101,Technical,Advanced,90,55,Zero-Day Exploit,Critical,Exploiting unknown software vulnerability.
19,77.5,1,1,0,0.43,98,Maria Khumalo,maria.khumalo98@company.co.za,Legal,Specialist,Johannesburg,Contractor,2022-12-11 00:00:00.0000000,Active,40,9,2,2024,February,6,68,Policy Acknowledgement - Tracked,Access,74,Password Security 201,Compliance,Advanced,60,18,Malware,High,Unauthorized software causing damage or disruption.
190,66.7,0,0,0,0.66,64,Kagiso Jones,kagiso.jones64@company.co.za,Legal,Advisor,Bloemfontein,Full-Time,2022-01-14 00:00:00.0000000,Active,234,21,8,2024,August,34,8,Login - Tracked,Compliance,66,Ransomware Awareness Refresher,Compliance,Advanced,15,47,Ransomware,Medium,Malicious software encrypting files for ransom.
191,65.0,0,0,1,0.33,14,Sarah Sekhoto,sarah.sekhoto14@company.co.za,Engineering,Engineer,Port Elizabeth,Part-Time,2019-05-21 00:00:00.0000000,On Leave,294,20,10,2024,October,42,15,Policy Acknowledgement - Tracked,Authentication,87,VPN Usage Refresher,Compliance,Intermediate,60,93,Malware,Low,Unauthorized software causing damage or disruption.
192,46.0,0,0,1,0.88,32,Sanele Tau,sanele.tau32@company.co.za,Sales,Consultant,Polokwane,Full-Time,2021-10-11 00:00:00.0000000,On Leave,24,24,1,2024,January,4,50,Password Reset - Tracked,Authentication,61,Secure Browsing Advanced,Technical,Advanced,25,47,Ransomware,Medium,Malicious software encrypting files for ransom.
193,94.4,1,0,0,0.13,103,Sarah Vilakazi,sarah.vilakazi103@company.co.za,IT,Manager,Port Elizabeth,Part-Time,2020-04-08 00:00:00.0000000,On Leave,336,1,12,2024,December,48,42,File Download - Tracked,Compliance,54,Mobile Device Security Advanced,Compliance,Beginner,30,29,Vishing,Low,Voice-based phishing using phone calls.
194,47.4,0,1,0,0.39,106,Ayanda Brown,ayanda.brown106@company.co.za,Marketing,Coordinator,Johannesburg,Part-Time,2019-01-28 00:00:00.0000000,Active,40,9,2,2024,February,6,16,Data Export - Manual,Incident,74,Password Security 201,Compliance,Advanced,60,48,Malware,High,Unauthorized software causing damage or disruption.
195,65.1,0,1,0,0.26,103,Sarah Vilakazi,sarah.vilakazi103@company.co.za,IT,Manager,Port Elizabeth,Part-Time,2020-04-08 00:00:00.0000000,On Leave,265,21,9,2024,September,38,9,Quiz Attempt v1,Compliance,6,Social Engineering Refresher,Behavioral,Advanced,15,52,DDoS,Critical,Overwhelming system resources to cause downtime.
196,91.4,1,1,0,0.8,40,James Hadebe,james.hadebe40@company.co.za,Procurement,Engineer,Pretoria,Full-Time,2022-10-10 00:00:00.0000000,Active,168,16,6,2024,June,24,59,VPN Connection - Auto,Incident,12,Insider Threat Awareness 201,Technical,Intermediate,60,71,Credential Theft,Medium,Stealing authentication credentials for unauthorized access.
197,30.6,0,0,0,0.37,80,Lungelo Wilson,lungelo.wilson80@company.co.za,Sales,Consultant,Kimberley,Full-Time,2022-10-21 00:00:00.0000000,Inactive,125,4,5,2024,May,18,76,Training Completed - Manual,Compliance,60,Mobile Device Security 101,Compliance,Intermediate,45,48,Malware,High,Unauthorized software causing damage or disruption.
198,98.0,1,1,0,0.8,94,John Miller,john.miller94@company.co.za,HR,Advisor,Pretoria,Contractor,2020-12-27 00:00:00.0000000,Active,280,6,10,2024,October,40,20,Account Lockout v1,Phishing,98,Data Privacy 201,Behavioral,Intermediate,90,32,Ransomware,Medium,Malicious software encrypting files for ransom.
199,30.4,0,0,1,0.41,108,Palesa Mkhize,palesa.mkhize108@company.co.za,Legal,Engineer,Port Elizabeth,Full-Time,2021-12-21 00:00:00.0000000,Inactive,356,21,12,2024,December,51,1,Training Completed v3,Authentication,2,Password Security Essentials,Technical,Advanced,30,43,Spear Phishing,Critical,Targeted phishing aimed at specific individuals.
2,50.2,0,0,1,0.48,102,Zanele Mkhize,zanele.mkhize102@company.co.za,Sales,Administrator,East London,Part-Time,2021-11-15 00:00:00.0000000,Active,319,14,11,2024,November,46,15,Policy Acknowledgement - Tracked,Authentication,59,Mobile Device Security 301,Compliance,Intermediate,90,9,SQL Injection,High,Injecting malicious SQL queries into input fields.
20,55.7,0,0,1,0.96,4,David Molefi,david.molefi4@company.co.za,Marketing,Administrator,Kimberley,Contractor,2022-07-16 00:00:00.0000000,Active,96,5,4,2024,April,14,50,Password Reset - Tracked,Authentication,64,Mobile Device Security 301,Compliance,Advanced,90,67,DDoS,Low,Overwhelming system resources to cause downtime.
200,83.1,1,0,0,0.38,27,Khosi Sithole,khosi.sithole27@company.co.za,Marketing,Specialist,Johannesburg,Contractor,2018-02-13 00:00:00.0000000,Inactive,272,28,9,2024,September,39,63,Policy Acknowledgement - Tracked,Incident,31,Insider Threat Awareness Advanced,Behavioral,Advanced,30,54,SQL Injection,High,Injecting malicious SQL queries into input fields.
201,97.3,1,1,0,0.23,36,Sifiso Zulu,sifiso.zulu36@company.co.za,Sales,Administrator,Polokwane,Part-Time,2022-11-06 00:00:00.0000000,Active,48,17,2,2024,February,7,67,File Download v1,Training,6,Social Engineering Refresher,Behavioral,Advanced,15,30,Smishing,Low,SMS-based phishing targeting mobile users.
202,58.9,0,1,0,0.51,96,Bongani Molefi,bongani.molefi96@company.co.za,Legal,Administrator,Cape Town,Intern,2018-12-27 00:00:00.0000000,On Leave,44,13,2,2024,February,7,65,Password Reset v2,Access,75,Ransomware Awareness Essentials,Behavioral,Intermediate,15,13,Spear Phishing,Low,Targeted phishing aimed at specific individuals.
203,39.3,0,1,0,0.17,73,Sanele Mkhize,sanele.mkhize73@company.co.za,Finance,Developer,Polokwane,Full-Time,2021-02-15 00:00:00.0000000,Active,32,1,2,2024,February,5,17,Account Lockout v2,Compliance,56,Phishing Awareness Essentials,Technical,Advanced,45,85,Zero-Day Exploit,High,Exploiting unknown software vulnerability.
204,46.6,0,0,1,0.82,90,Sifiso Mthembu,sifiso.mthembu90@company.co.za,Engineering,Manager,Kimberley,Part-Time,2020-08-10 00:00:00.0000000,On Leave,168,16,6,2024,June,24,35,Policy Acknowledgement - Manual,Incident,41,Ransomware Awareness 201,Awareness,Intermediate,90,58,Spear Phishing,Medium,Targeted phishing aimed at specific individuals.
205,46.4,0,1,0,0.22,99,Sifiso Davis,sifiso.davis99@company.co.za,Engineering,Advisor,Kimberley,Intern,2019-11-20 00:00:00.0000000,Active,300,26,10,2024,October,43,14,VPN Connection v3,Compliance,14,Mobile Device Security 101,Technical,Intermediate,25,20,Insider Threat,Medium,Threat originating from within the organization.
206,41.5,0,0,0,0.58,99,Sifiso Davis,sifiso.davis99@company.co.za,Engineering,Advisor,Kimberley,Intern,2019-11-20 00:00:00.0000000,Active,107,16,4,2024,April,16,60,Failed Login - Tracked,Incident,58,Incident Reporting Refresher,Policy,Advanced,25,40,Zero-Day Exploit,Critical,Exploiting unknown software vulnerability.
207,48.6,0,0,1,0.72,106,Ayanda Brown,ayanda.brown106@company.co.za,Marketing,Coordinator,Johannesburg,Part-Time,2019-01-28 00:00:00.0000000,Active,361,26,12,2024,December,52,6,Policy Acknowledgement v1,Incident,90,Mobile Device Security 201,Technical,Beginner,60,78,Malware,Critical,Unauthorized software causing damage or disruption.
208,45.1,0,1,0,0.23,92,Sibusiso Sithole,sibusiso.sithole92@company.co.za,Compliance,Analyst,Port Elizabeth,Intern,2020-03-23 00:00:00.0000000,On Leave,128,7,5,2024,May,19,66,Data Export - Manual,Phishing,46,Password Security 201,Technical,Beginner,60,51,Brute Force,High,Repeated login attempts to guess passwords.
209,33.4,0,0,0,0.26,52,Nokwanda Zulu,nokwanda.zulu52@company.co.za,Engineering,Developer,Nelspruit,Full-Time,2018-08-18 00:00:00.0000000,Active,232,19,8,2024,August,34,71,VPN Connection - Manual,Authentication,72,Insider Threat Awareness 201,Technical,Intermediate,90,96,Brute Force,Medium,Repeated login attempts to guess passwords.
21,93.9,1,0,0,0.73,28,Lisa Mkhize,lisa.mkhize28@company.co.za,Compliance,Specialist,Pretoria,Full-Time,2021-12-20 00:00:00.0000000,On Leave,314,9,11,2024,November,45,63,Policy Acknowledgement - Tracked,Incident,37,Email Safety Essentials,Compliance,Intermediate,15,89,Vishing,Low,Voice-based phishing using phone calls.
210,47.5,0,0,0,0.23,2,David Mokoena,david.mokoena2@company.co.za,Compliance,Consultant,Pretoria,Full-Time,2018-07-11 00:00:00.0000000,Active,32,1,2,2024,February,5,17,Account Lockout v2,Compliance,100,Secure Browsing 201,Behavioral,Intermediate,15,29,Vishing,Low,Voice-based phishing using phone calls.
211,43.9,0,0,0,0.94,11,Lwazi Williams,lwazi.williams11@company.co.za,HR,Advisor,Cape Town,Part-Time,2018-12-01 00:00:00.0000000,Active,299,25,10,2024,October,43,10,Failed Login v1,Phishing,76,Physical Security Essentials,Awareness,Intermediate,45,34,Social Engineering,Medium,Manipulating individuals into revealing confidential info.
212,31.5,0,0,0,0.5,17,Naledi Miller,naledi.miller17@company.co.za,Sales,Advisor,Johannesburg,Intern,2020-02-21 00:00:00.0000000,Inactive,48,17,2,2024,February,7,6,Policy Acknowledgement v1,Incident,43,Ransomware Awareness 101,Technical,Advanced,90,16,Phishing,Low,Attempt to steal credentials via deceptive emails.
213,96.0,1,0,0,0.49,93,Refilwe Mokoena,refilwe.mokoena93@company.co.za,Compliance,Specialist,Johannesburg,Contractor,2022-10-08 00:00:00.0000000,On Leave,203,21,7,2024,July,29,49,Phishing Reported v2,Access,64,Mobile Device Security 301,Compliance,Advanced,90,4,Social Engineering,High,Manipulating individuals into revealing confidential info.
214,77.8,1,0,1,0.27,36,Sifiso Zulu,sifiso.zulu36@company.co.za,Sales,Administrator,Polokwane,Part-Time,2022-11-06 00:00:00.0000000,Active,229,16,8,2024,August,33,79,Password Reset - Manual,Phishing,20,Zero Trust Fundamentals Refresher,Policy,Beginner,15,5,Insider Threat,High,Threat originating from within the organization.
215,73.3,1,0,1,0.47,71,Patricia Moore,patricia.moore71@company.co.za,HR,Administrator,Nelspruit,Part-Time,2022-01-11 00:00:00.0000000,On Leave,246,2,9,2024,September,36,36,Login - Auto,Incident,8,Physical Security 201,Policy,Advanced,60,12,Data Exfiltration,Medium,Unauthorized transfer of sensitive data outside the org.
216,56.8,0,0,0,0.82,32,Sanele Tau,sanele.tau32@company.co.za,Sales,Consultant,Polokwane,Full-Time,2021-10-11 00:00:00.0000000,On Leave,323,18,11,2024,November,47,49,Phishing Reported v2,Access,70,Email Safety 201,Compliance,Beginner,90,3,Malware,Medium,Unauthorized software causing damage or disruption.
217,84.7,1,0,0,0.54,117,Naledi Dlamini,naledi.dlamini117@company.co.za,Sales,Administrator,Kimberley,Intern,2019-08-20 00:00:00.0000000,Active,290,16,10,2024,October,42,50,Password Reset - Tracked,Authentication,65,Secure Browsing 201,Compliance,Advanced,25,42,Data Exfiltration,Medium,Unauthorized transfer of sensitive data outside the org.
218,48.9,0,0,0,0.13,104,Sifiso Nxumalo,sifiso.nxumalo104@company.co.za,Compliance,Coordinator,Polokwane,Contractor,2020-05-21 00:00:00.0000000,On Leave,144,23,5,2024,May,21,68,Policy Acknowledgement - Tracked,Access,8,Physical Security 201,Policy,Advanced,60,61,Phishing,Low,Attempt to steal credentials via deceptive emails.
219,55.0,0,0,1,0.24,32,Sanele Tau,sanele.tau32@company.co.za,Sales,Consultant,Polokwane,Full-Time,2021-10-11 00:00:00.0000000,On Leave,337,2,12,2024,December,49,69,File Download v3,Incident,31,Insider Threat Awareness Advanced,Behavioral,Advanced,30,35,Insider Threat,Medium,Threat originating from within the organization.
22,44.0,0,0,1,0.26,92,Sibusiso Sithole,sibusiso.sithole92@company.co.za,Compliance,Analyst,Port Elizabeth,Intern,2020-03-23 00:00:00.0000000,On Leave,228,15,8,2024,August,33,41,Failed Login - Manual,Access,12,Insider Threat Awareness 201,Technical,Intermediate,60,88,Spear Phishing,High,Targeted phishing aimed at specific individuals.
220,87.1,1,1,0,0.15,29,Nomsa Mkhize,nomsa.mkhize29@company.co.za,HR,Analyst,Bloemfontein,Full-Time,2020-11-18 00:00:00.0000000,Active,295,21,10,2024,October,43,23,Failed Login v1,Authentication,50,Phishing Awareness 301,Technical,Intermediate,30,46,Phishing,Medium,Attempt to steal credentials via deceptive emails.
221,42.3,0,0,0,0.73,117,Naledi Dlamini,naledi.dlamini117@company.co.za,Sales,Administrator,Kimberley,Intern,2019-08-20 00:00:00.0000000,Active,303,29,10,2024,October,44,90,Training Completed v1,Compliance,4,Password Security Advanced,Awareness,Intermediate,60,91,Phishing,Medium,Attempt to steal credentials via deceptive emails.
222,54.6,0,0,1,0.95,108,Palesa Mkhize,palesa.mkhize108@company.co.za,Legal,Engineer,Port Elizabeth,Full-Time,2021-12-21 00:00:00.0000000,Inactive,253,9,9,2024,September,37,23,Failed Login v1,Authentication,70,Email Safety 201,Compliance,Beginner,90,40,Zero-Day Exploit,Critical,Exploiting unknown software vulnerability.
223,64.3,0,0,1,0.3,68,Khosi Jones,khosi.jones68@company.co.za,Marketing,Developer,Polokwane,Part-Time,2021-09-11 00:00:00.0000000,Active,245,1,9,2024,September,35,79,Password Reset - Manual,Phishing,1,Access Control Refresher,Behavioral,Intermediate,30,43,Spear Phishing,Critical,Targeted phishing aimed at specific individuals.
224,44.1,0,0,0,0.93,109,Siyanda Khumalo,siyanda.khumalo109@company.co.za,IT,Analyst,East London,Contractor,2021-11-29 00:00:00.0000000,Active,166,14,6,2024,June,24,19,Data Export - Tracked,Compliance,8,Physical Security 201,Policy,Advanced,60,3,Malware,Medium,Unauthorized software causing damage or disruption.
225,71.1,1,1,0,0.8,109,Siyanda Khumalo,siyanda.khumalo109@company.co.za,IT,Analyst,East London,Contractor,2021-11-29 00:00:00.0000000,Active,270,26,9,2024,September,39,48,USB Insertion - Auto,Compliance,47,Password Security Essentials,Awareness,Advanced,60,10,Zero-Day Exploit,Critical,Exploiting unknown software vulnerability.
226,79.3,1,0,0,0.4,42,Sifiso Luthuli,sifiso.luthuli42@company.co.za,Compliance,Analyst,Kimberley,Full-Time,2020-05-08 00:00:00.0000000,On Leave,70,10,3,2024,March,10,56,Password Reset v1,Authentication,21,Ransomware Awareness Advanced,Compliance,Advanced,20,94,Social Engineering,High,Manipulating individuals into revealing confidential info.
227,85.4,1,1,0,0.68,23,Ayanda Anderson,ayanda.anderson23@company.co.za,Legal,Director,Durban,Full-Time,2019-05-09 00:00:00.0000000,Inactive,363,28,12,2024,December,52,79,Password Reset - Manual,Phishing,72,Insider Threat Awareness 201,Technical,Intermediate,90,89,Vishing,Low,Voice-based phishing using phone calls.
228,85.1,1,0,0,0.26,40,James Hadebe,james.hadebe40@company.co.za,Procurement,Engineer,Pretoria,Full-Time,2022-10-10 00:00:00.0000000,Active,353,18,12,2024,December,51,23,Failed Login v1,Authentication,38,Data Privacy Advanced,Behavioral,Intermediate,90,17,Ransomware,High,Malicious software encrypting files for ransom.
229,81.0,1,1,0,0.95,51,Zanele Smith,zanele.smith51@company.co.za,Sales,Director,Pretoria,Full-Time,2019-11-15 00:00:00.0000000,Active,291,17,10,2024,October,42,78,Quiz Attempt - Auto,Incident,5,Secure Browsing Advanced,Technical,Beginner,15,24,SQL Injection,Medium,Injecting malicious SQL queries into input fields.
23,76.7,1,0,0,0.36,39,Nomsa Luthuli,nomsa.luthuli39@company.co.za,Procurement,Analyst,Bloemfontein,Full-Time,2018-04-13 00:00:00.0000000,Inactive,81,21,3,2024,March,12,90,Training Completed v1,Compliance,92,Incident Reporting 201,Awareness,Intermediate,15,91,Phishing,Medium,Attempt to steal credentials via deceptive emails.
230,52.3,0,1,0,0.65,82,David Brown,david.brown82@company.co.za,Procurement,Advisor,Durban,Intern,2019-03-26 00:00:00.0000000,Active,290,16,10,2024,October,42,19,Data Export - Tracked,Compliance,14,Mobile Device Security 101,Technical,Intermediate,25,64,Social Engineering,Low,Manipulating individuals into revealing confidential info.
231,53.2,0,0,1,0.39,82,David Brown,david.brown82@company.co.za,Procurement,Advisor,Durban,Intern,2019-03-26 00:00:00.0000000,Active,46,15,2,2024,February,7,82,Login v3,Access,91,Secure Browsing Advanced,Technical,Beginner,30,86,Credential Theft,Medium,Stealing authentication credentials for unauthorized access.
232,81.1,1,0,1,0.29,89,Sipho Davis,sipho.davis89@company.co.za,IT,Specialist,Durban,Full-Time,2021-06-26 00:00:00.0000000,Active,35,4,2,2024,February,5,14,VPN Connection v3,Compliance,45,Zero Trust Fundamentals Essentials,Behavioral,Beginner,45,33,Malware,Critical,Unauthorized software causing damage or disruption.
233,80.4,1,0,0,0.48,22,David Davis,david.davis22@company.co.za,Procurement,Analyst,Kimberley,Contractor,2020-09-27 00:00:00.0000000,Active,212,30,7,2024,July,31,45,Suspicious Activity v1,Training,64,Mobile Device Security 301,Compliance,Advanced,90,49,Social Engineering,Critical,Manipulating individuals into revealing confidential info.
234,68.2,0,0,0,0.88,84,Ntombi Anderson,ntombi.anderson84@company.co.za,Finance,Advisor,East London,Full-Time,2023-02-01 00:00:00.0000000,Active,352,17,12,2024,December,51,58,File Download - Auto,Incident,29,Physical Security Essentials,Technical,Advanced,25,21,Brute Force,High,Repeated login attempts to guess passwords.
235,35.2,0,1,0,0.37,41,Kagiso Majola,kagiso.majola41@company.co.za,HR,Specialist,Nelspruit,Full-Time,2023-04-13 00:00:00.0000000,Inactive,134,13,5,2024,May,20,44,Privileged Access - Auto,Access,14,Mobile Device Security 101,Technical,Intermediate,25,10,Zero-Day Exploit,Critical,Exploiting unknown software vulnerability.
236,41.9,0,0,0,0.59,115,Sanele Nxumalo,sanele.nxumalo115@company.co.za,Compliance,Advisor,Pretoria,Full-Time,2023-04-25 00:00:00.0000000,Active,48,17,2,2024,February,7,79,Password Reset - Manual,Phishing,44,Cloud Security Basics Essentials,Technical,Advanced,60,77,Ransomware,Low,Malicious software encrypting files for ransom.
237,92.5,1,0,0,0.69,78,David Mokoena,david.mokoena78@company.co.za,Finance,Engineer,Durban,Intern,2021-11-22 00:00:00.0000000,Active,223,10,8,2024,August,32,13,Account Lockout v3,Compliance,21,Ransomware Awareness Advanced,Compliance,Advanced,20,7,DDoS,Medium,Overwhelming system resources to cause downtime.
238,53.2,0,1,0,0.47,71,Patricia Moore,patricia.moore71@company.co.za,HR,Administrator,Nelspruit,Part-Time,2022-01-11 00:00:00.0000000,On Leave,277,3,10,2024,October,40,37,Login v2,Phishing,34,Mobile Device Security 301,Compliance,Advanced,20,85,Zero-Day Exploit,High,Exploiting unknown software vulnerability.
239,50.8,0,0,1,0.59,63,Refilwe Khumalo,refilwe.khumalo63@company.co.za,IT,Consultant,Pretoria,Part-Time,2020-01-16 00:00:00.0000000,Active,79,19,3,2024,March,12,1,Training Completed v3,Authentication,7,Physical Security Refresher,Technical,Advanced,15,47,Ransomware,Medium,Malicious software encrypting files for ransom.
24,74.6,1,1,0,0.56,16,Siyanda Hadebe,siyanda.hadebe16@company.co.za,Engineering,Manager,Pretoria,Full-Time,2018-11-10 00:00:00.0000000,On Leave,103,12,4,2024,April,15,64,Phishing Reported v1,Compliance,18,Mobile Device Security Refresher,Policy,Beginner,20,31,Phishing,High,Attempt to steal credentials via deceptive emails.
240,59.9,0,0,0,0.64,26,David Davis,david.davis26@company.co.za,Marketing,Director,Nelspruit,Contractor,2020-06-16 00:00:00.0000000,Inactive,50,19,2,2024,February,8,22,Training Completed - Manual,Compliance,4,Password Security Advanced,Awareness,Intermediate,60,27,Data Exfiltration,Low,Unauthorized transfer of sensitive data outside the org.
241,74.7,1,1,0,0.53,15,Lisa Gumede,lisa.gumede15@company.co.za,Operations,Advisor,Nelspruit,Intern,2020-01-12 00:00:00.0000000,Active,158,6,6,2024,June,23,63,Policy Acknowledgement - Tracked,Incident,51,Data Privacy 201,Behavioral,Intermediate,45,61,Phishing,Low,Attempt to steal credentials via deceptive emails.
242,92.6,1,0,0,0.45,48,Emma Dlamini,emma.dlamini48@company.co.za,Procurement,Director,Johannesburg,Part-Time,2019-06-26 00:00:00.0000000,Active,196,14,7,2024,July,28,58,File Download - Auto,Incident,48,Insider Threat Awareness 101,Policy,Beginner,60,24,SQL Injection,Medium,Injecting malicious SQL queries into input fields.
243,33.1,0,0,1,0.85,73,Sanele Mkhize,sanele.mkhize73@company.co.za,Finance,Developer,Polokwane,Full-Time,2021-02-15 00:00:00.0000000,Active,32,1,2,2024,February,5,90,Training Completed v1,Compliance,20,Zero Trust Fundamentals Refresher,Policy,Beginner,15,97,DDoS,Critical,Overwhelming system resources to cause downtime.
244,76.7,1,0,1,0.59,97,Emma Smith,emma.smith97@company.co.za,Operations,Advisor,East London,Intern,2020-08-10 00:00:00.0000000,Active,302,28,10,2024,October,44,8,Login - Tracked,Compliance,30,Insider Threat Awareness 101,Technical,Advanced,25,71,Credential Theft,Medium,Stealing authentication credentials for unauthorized access.
245,88.9,1,1,0,0.48,69,Palesa Hadebe,palesa.hadebe69@company.co.za,Compliance,Coordinator,Johannesburg,Part-Time,2021-10-09 00:00:00.0000000,Active,352,17,12,2024,December,51,31,Training Completed - Manual,Compliance,61,Secure Browsing Advanced,Technical,Advanced,25,74,Vishing,Medium,Voice-based phishing using phone calls.
246,63.3,0,0,0,0.74,65,Michael Nxumalo,michael.nxumalo65@company.co.za,Sales,Coordinator,Nelspruit,Contractor,2021-02-09 00:00:00.0000000,Active,293,19,10,2024,October,42,87,VPN Connection - Manual,Authentication,67,Zero Trust Fundamentals Refresher,Awareness,Intermediate,90,74,Vishing,Medium,Voice-based phishing using phone calls.
247,98.8,1,0,0,0.5,22,David Davis,david.davis22@company.co.za,Procurement,Analyst,Kimberley,Contractor,2020-09-27 00:00:00.0000000,Active,109,18,4,2024,April,16,6,Policy Acknowledgement v1,Incident,25,Cloud Security Basics Refresher,Technical,Intermediate,90,17,Ransomware,High,Malicious software encrypting files for ransom.
248,59.6,0,1,0,0.49,106,Ayanda Brown,ayanda.brown106@company.co.za,Marketing,Coordinator,Johannesburg,Part-Time,2019-01-28 00:00:00.0000000,Active,322,17,11,2024,November,46,34,Phishing Click - Tracked,Access,19,Incident Reporting Advanced,Compliance,Intermediate,30,77,Ransomware,Low,Malicious software encrypting files for ransom.
249,52.4,0,0,0,0.18,72,Gugu Cele,gugu.cele72@company.co.za,Sales,Specialist,Cape Town,Full-Time,2023-01-03 00:00:00.0000000,Active,204,22,7,2024,July,30,36,Login - Auto,Incident,71,Cloud Security Basics 301,Behavioral,Advanced,25,42,Data Exfiltration,Medium,Unauthorized transfer of sensitive data outside the org.
